filename,width,height,class,xmin,ymin,xmax,ymax
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,309,416,320
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,327,416,338
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,344,416,355
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,361,416,372
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,379,362,390
button-image-link-table_36580_1_jpg.rf.9230561d69f736ece7edf8e55acc721b.jpg,416,416,link,134,396,416,407
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,0,0,416,178
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,image,0,0,416,178
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,0,90,351,128
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,0,91,333,127
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,0,143,83,153
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,0,154,143,164
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,image,0,206,149,247
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,273,209,416,220
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,link,273,208,416,221
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,button,273,226,416,245
button-image-link-table_63212_97_jpg.rf.91bfbf273001e64e1b020c124f700dc4.jpg,416,416,table,35,264,416,314
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,button,0,27,72,44
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,79,31,118,42
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,146,31,158,42
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,169,31,218,42
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,97,62,133,70
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,104,78,127,86
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,99,94,131,102
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,106,110,124,118
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,99,126,132,134
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,image,235,31,247,42
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,62,8,70
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,78,17,86
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,158,16,166
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,189,11,198
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,253,8,261
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,269,22,277
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,301,8,309
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,317,15,325
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,349,20,357
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,365,12,373
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,381,19,389
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,397,8,405
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,201,48,250,56
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,button,108,104,182,134
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,154,49,164
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,71,154,128,164
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,0,181,64,237
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,76,181,159,237
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,171,181,254,237
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,45,291,198,302
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,table,52,393,227,416
button-image-link-table_50934_3_jpg.rf.916ef3b1240c592fbf23e1836362de28.jpg,416,416,link,118,400,167,411
35d95254-3203-4ad0-9c3b-15693cc8b2c2_png.rf.91b4ebe8552d6f3c070861fe58ec2b4e.jpg,300,300,input,116,234,276,282
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,399,27,416,36
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,321,27,383,36
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,image,371,27,383,36
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,271,25,305,37
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,image,296,25,305,37
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,menuBar,252,54,416,76
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,387,54,416,76
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,339,60,352,71
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,image,339,60,352,71
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,291,60,302,71
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,image,291,60,302,71
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,264,60,277,71
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,image,264,60,277,69
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,button,252,76,416,98
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,343,106,408,116
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,343,131,408,141
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,343,156,408,166
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,343,181,408,191
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,343,206,408,216
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,293,82,308,92
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,264,82,279,92
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,heading,391,330,416,348
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,252,329,352,350
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,252,353,416,385
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,heading,257,359,416,380
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,link,252,386,416,416
button-heading-image-link-menuBar_49127_1_jpg.rf.926ce977460405230355dcad7e1a9ca9.jpg,416,416,heading,257,391,416,416
1ddf92d0-2acf-45f1-90d6-cbef88cb3df1_png.rf.929d40527d3ee913e4992e063f87468b.jpg,300,300,input,119,0,300,47
1ddf92d0-2acf-45f1-90d6-cbef88cb3df1_png.rf.929d40527d3ee913e4992e063f87468b.jpg,300,300,button,219,137,290,152
1ddf92d0-2acf-45f1-90d6-cbef88cb3df1_png.rf.929d40527d3ee913e4992e063f87468b.jpg,300,300,button,192,89,300,104
1ddf92d0-2acf-45f1-90d6-cbef88cb3df1_png.rf.929d40527d3ee913e4992e063f87468b.jpg,300,300,button,267,73,300,88
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,button,280,171,416,317
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,button,280,171,416,198
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,305,176,388,193
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,button,280,200,416,227
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,305,204,388,224
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,link,280,229,416,257
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,294,234,399,252
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,button,280,258,416,286
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,312,265,381,279
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,link,280,287,416,315
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,308,293,385,309
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,menuBar,0,118,416,157
button-heading-image-link-menuBar_33275_4_jpg.rf.924d67827d402eaf72370d4b61950735.jpg,416,416,image,0,186,416,416
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,0,171,180,185
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,13,214,37,236
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,6,198,180,212
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,image,6,198,180,212
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,20,146,94,158
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,20,157,140,198
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,link,0,309,101,322
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,radioButton,82,360,92,370
image-input-link-radioButton_35883_23_jpg.rf.929f0dd46cc75adbb8f1705ef9271c33.jpg,416,416,input,0,403,166,416
9ffc61a2-1d53-49e7-bdbd-996c78f6520e_png.rf.923e03e6ffd580099d8c6b2277d7a25a.jpg,300,300,input,0,0,253,162
9ffc61a2-1d53-49e7-bdbd-996c78f6520e_png.rf.923e03e6ffd580099d8c6b2277d7a25a.jpg,300,300,button,0,0,253,162
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,menuBar,218,3,416,23
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,218,3,272,23
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,273,3,338,23
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,338,3,416,23
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,214,26,266,61
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,266,26,326,61
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,326,26,392,61
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,393,26,416,61
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,link,214,113,416,125
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,image,214,88,416,152
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,heading,48,321,416,371
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,image,0,61,416,416
button-heading-image-link-menuBar_51458_1_jpg.rf.92aa546d64e358d9c3438a407a7f76c3.jpg,416,416,button,106,314,162,370
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,link,0,0,116,318
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,image,0,0,116,162
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,heading,0,175,103,227
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,link,135,0,363,244
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,image,135,0,363,105
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,heading,149,118,349,153
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,link,0,336,116,416
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,image,0,336,116,416
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,link,135,336,363,416
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,image,135,336,363,416
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,404,0,416,10
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,404,13,416,31
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,404,33,416,51
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,404,54,416,71
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,404,74,416,91
checkbox-heading-image-link_48526_82_jpg.rf.92d6703ea817c6fac24e52a1c19abf12.jpg,416,416,checkbox,397,94,416,111
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,heading,16,273,416,294
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,button,16,396,149,416
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,menuBar,296,0,416,333
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,link,296,0,416,74
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,link,296,101,416,180
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,link,296,208,416,286
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,link,318,372,416,416
button-heading-image-link-menuBar_33982_6_jpg.rf.92d9d49e97a277928d775ed09c03f750.jpg,416,416,image,318,372,416,416
944ad2db-8300-477f-ad81-552ca435d04d_png.rf.94084a1be2182195c121f5847b0b867c.jpg,300,300,button,55,74,86,88
944ad2db-8300-477f-ad81-552ca435d04d_png.rf.94084a1be2182195c121f5847b0b867c.jpg,300,300,button,55,56,80,70
944ad2db-8300-477f-ad81-552ca435d04d_png.rf.94084a1be2182195c121f5847b0b867c.jpg,300,300,button,10,32,66,46
944ad2db-8300-477f-ad81-552ca435d04d_png.rf.94084a1be2182195c121f5847b0b867c.jpg,300,300,button,10,14,75,28
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,button,0,0,142,18
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,image,158,8,416,73
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,image,158,8,416,73
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,table,176,187,416,274
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,table,176,343,416,416
button-image-table_13538_7_jpg.rf.931a2c20a72720f073c50ec99d1703bf.jpg,416,416,button,159,384,416,416
button-heading-table_15367_56_jpg.rf.932f5575ed8e39e771b4c928dbe0b45f.jpg,416,416,button,162,7,229,39
button-heading-table_15367_56_jpg.rf.932f5575ed8e39e771b4c928dbe0b45f.jpg,416,416,heading,0,67,229,93
button-heading-table_15367_56_jpg.rf.932f5575ed8e39e771b4c928dbe0b45f.jpg,416,416,heading,0,240,229,274
button-heading-table_15367_56_jpg.rf.932f5575ed8e39e771b4c928dbe0b45f.jpg,416,416,heading,0,357,229,391
button-heading-table_15367_56_jpg.rf.932f5575ed8e39e771b4c928dbe0b45f.jpg,416,416,table,0,397,229,416
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,128,57,371,69
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,image,128,17,371,71
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,0,91,73,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,72,91,165,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,165,91,232,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,232,91,291,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,290,91,360,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,link,359,91,416,118
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,image,370,99,383,108
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,heading,0,142,365,192
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,button,0,205,365,242
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,table,0,357,365,416
button-heading-image-link-table_27906_2_jpg.rf.9420e9d9aad1a9f94ced520e128ed60c.jpg,416,416,image,382,152,416,416
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,button,0,0,73,416
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,link,0,100,73,109
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,image,0,0,73,107
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,button,0,118,21,127
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,button,0,107,21,125
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,button,21,118,69,127
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,button,21,107,69,125
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,table,0,131,73,416
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,table,0,140,64,416
button-image-link-table_48346_3_jpg.rf.9490a3e4c9f69c3e1cd644a3a057849d.jpg,416,416,table,0,144,62,158
1baef8eb-bc94-4a98-98e5-caaad5b843d0_png.rf.94bbfbea49a88f2656a7ae63bb3458b5.jpg,300,300,link,36,99,300,139
1baef8eb-bc94-4a98-98e5-caaad5b843d0_png.rf.94bbfbea49a88f2656a7ae63bb3458b5.jpg,300,300,button,180,17,300,44
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,106,17,125
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,20,106,69,125
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,72,106,112,125
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,133,8,152
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,11,133,51,152
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,160,26,179
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,29,160,69,179
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,72,160,112,179
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,187,51,206
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,54,187,94,206
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,208,26,227
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,29,208,78,227
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,235,26,254
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,29,235,105,254
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,262,26,281
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,289,26,308
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,316,35,335
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,343,26,362
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,370,26,389
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,397,35,416
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,38,397,78,416
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,76,9,139,26
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,table,0,67,132,275
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,71,94,82
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,92,102,103
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,113,92,124
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,134,107,145
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,155,105,166
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,176,112,187
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,196,91,207
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,217,23,228
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,217,100,228
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,238,101,249
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,259,39,270
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,58,259,89,270
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,76,223,139,241
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,link,0,254,139,284
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,image,24,332,135,404
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,image,203,312,227,416
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,image,296,326,407,410
button-image-link-table_60219_43_jpg.rf.94a438da1e78382d0c5778d0fabb4a45.jpg,416,416,button,131,374,159,402
checkbox-heading-image-link-table_27087_6_jpg.rf.94bfb1a1d5c571441dbd1614bfd3e51d.jpg,416,416,link,221,0,416,83
